time x y z
-1.839679358717434932e+00 1.668968736720345092e+01 2.376956117976611438e+02 9.799846198564861766e+01
-1.835671342685370799e+00 1.673072320220465770e+01 2.376384067429400204e+02 9.765042751283523614e+01
-1.831663326653306667e+00 1.677175903720586092e+01 2.375812016882188971e+02 9.730239304002185463e+01
-1.827655310621242535e+00 1.681279487220706770e+01 2.375239966334977737e+02 9.695435856720847312e+01
-1.823647294589178403e+00 1.685383070720827448e+01 2.374667915787766788e+02 9.660632409439509161e+01
-1.819639278557114270e+00 1.689478761011093511e+01 2.374091288454315531e+02 9.625771904040496452e+01
-1.815631262525050138e+00 1.693494642179495457e+01 2.373468384726659508e+02 9.590334477673874858e+01
-1.811623246492986006e+00 1.697510523347897760e+01 2.372845480999003485e+02 9.554897051307253264e+01
-1.807615230460921874e+00 1.701526404516299706e+01 2.372222577271347745e+02 9.519459624940631670e+01
-1.803607214428857741e+00 1.705542285684702009e+01 2.371599673543691722e+02 9.484022198574011497e+01
-1.799599198396793609e+00 1.709551300356778114e+01 2.370971609132040498e+02 9.448533717746317961e+01
-1.795591182364729477e+00 1.713498516561920226e+01 2.370297098564433043e+02 9.412585746768974104e+01
-1.791583166332665344e+00 1.717445732767062339e+01 2.369622587996825303e+02 9.376637775791630247e+01
-1.787575150300601212e+00 1.721392948972204451e+01 2.368948077429217847e+02 9.340689804814287811e+01
-1.783567134268537080e+00 1.725340165177346563e+01 2.368273566861610107e+02 9.304741833836943954e+01
-1.779559118236472948e+00 1.729281943155649870e+01 2.367593250229345188e+02 9.268762427740314536e+01
-1.775551102204408815e+00 1.733179720934983692e+01 2.366865957255761543e+02 9.232528682951270582e+01
-1.771543086172344683e+00 1.737077498714317514e+01 2.366138664282177899e+02 9.196294938162226629e+01
-1.767535070140280551e+00 1.740975276493651336e+01 2.365411371308594539e+02 9.160061193373182675e+01
-1.763527054108216419e+00 1.744873054272984803e+01 2.364684078335010895e+02 9.123827448584138722e+01
-1.759519038076152286e+00 1.748767206625715787e+01 2.363950310404787274e+02 9.087586383433574611e+01
-1.755511022044088154e+00 1.752634772516693218e+01 2.363169059459203538e+02 9.051291635631851307e+01
-1.751503006012024022e+00 1.756502338407670294e+01 2.362387808513620087e+02 9.014996887830129424e+01
-1.747494989979959890e+00 1.760369904298647370e+01 2.361606557568036635e+02 8.978702140028406120e+01
-1.743486973947895757e+00 1.764237470189624446e+01 2.360825306622452899e+02 8.942407392226684237e+01
-1.739478957915831625e+00 1.768103607984983938e+01 2.360036888316926138e+02 8.906133934237186622e+01
-1.735470941883767493e+00 1.771960188525056523e+01 2.359200503833318976e+02 8.870002954221806135e+01
-1.731462925851703361e+00 1.775816769065128753e+01 2.358364119349711814e+02 8.833871974206425648e+01
-1.727454909819639228e+00 1.779673349605200983e+01 2.357527734866104652e+02 8.797740994191046582e+01
-1.723446893787575096e+00 1.783529930145273568e+01 2.356691350382497205e+02 8.761610014175666095e+01
-1.719438877755510964e+00 1.787387085809678666e+01 2.355846790184841950e+02 8.725517070136739051e+01
-1.715430861723446831e+00 1.791247774380698488e+01 2.354952007743747515e+02 8.689657775667450323e+01
-1.711422845691382921e+00 1.795108462951718309e+01 2.354057225302653364e+02 8.653798481198163017e+01
-1.707414829659318567e+00 1.798969151522738841e+01 2.353162442861558930e+02 8.617939186728872869e+01
-1.703406813627254657e+00 1.802829840093758662e+01 2.352267660420464779e+02 8.582079892259585563e+01
-1.699398797595190302e+00 1.806690928983339006e+01 2.351362375310764605e+02 8.546207426462606804e+01
-1.695390781563126392e+00 1.810554286344761010e+01 2.350397575078963541e+02 8.510260323142064465e+01
-1.691382765531062038e+00 1.814417643706183370e+01 2.349432774847162477e+02 8.474313219821517862e+01
-1.687374749498998128e+00 1.818281001067605018e+01 2.348467974615361413e+02 8.438366116500975522e+01
-1.683366733466933773e+00 1.822144358429027378e+01 2.347503174383560349e+02 8.402419013180428919e+01
-1.679358717434869863e+00 1.826007251213530225e+01 2.346524977915380816e+02 8.366381644853825605e+01
-1.675350701402805509e+00 1.829867704969209186e+01 2.345476451206214108e+02 8.329870385245402531e+01
-1.671342685370741599e+00 1.833728158724887791e+01 2.344427924497047400e+02 8.293359125636982299e+01
-1.667334669338677244e+00 1.837588612480567107e+01 2.343379397787880691e+02 8.256847866028559224e+01
-1.663326653306613334e+00 1.841449066236245713e+01 2.342330871078714267e+02 8.220336606420140413e+01
-1.659318637274549202e+00 1.845308079071603657e+01 2.341265780391663327e+02 8.183648461178553646e+01
-1.655310621242485070e+00 1.849160056825394349e+01 2.340119818518472243e+02 8.146096697845635504e+01
-1.651302605210420937e+00 1.853012034579185041e+01 2.338973856645281160e+02 8.108544934512717361e+01
-1.647294589178356805e+00 1.856864012332976088e+01 2.337827894772090076e+02 8.070993171179799219e+01
-1.643286573146292673e+00 1.860715990086766780e+01 2.336681932898898992e+02 8.033441407846881077e+01
-1.639278557114228541e+00 1.864565439128911351e+01 2.335515965132584881e+02 7.995616611304961907e+01
-1.635270541082164408e+00 1.868403368484668903e+01 2.334258859408710407e+02 7.956547996810925838e+01
-1.631262525050100276e+00 1.872241297840426455e+01 2.333001753684835933e+02 7.917479382316891190e+01
-1.627254509018036144e+00 1.876079227196184007e+01 2.331744647960961458e+02 7.878410767822855121e+01
-1.623246492985972012e+00 1.879917156551941559e+01 2.330487542237086984e+02 7.839342153328820473e+01
-1.619238476953907879e+00 1.883751147202301013e+01 2.329207843668422697e+02 7.799932123995215250e+01
-1.615230460921843747e+00 1.887568346529647201e+01 2.327831828235129024e+02 7.759066589292920924e+01
-1.611222444889779615e+00 1.891385545856993744e+01 2.326455812801835066e+02 7.718201054590626597e+01
-1.607214428857715482e+00 1.895202745184339932e+01 2.325079797368541108e+02 7.677335519888332271e+01
-1.603206412825651350e+00 1.899019944511686120e+01 2.323703781935247434e+02 7.636469985186037945e+01
-1.599198396793587218e+00 1.902830774119888346e+01 2.322307185650660699e+02 7.595346075344247083e+01
-1.595190380761523086e+00 1.906616124851512950e+01 2.320828265960902286e+02 7.553188664944470077e+01
-1.591182364729458953e+00 1.910401475583137909e+01 2.319349346271144157e+02 7.511031254544693070e+01
-1.587174348697394821e+00 1.914186826314762868e+01 2.317870426581385743e+02 7.468873844144914642e+01
-1.583166332665330689e+00 1.917972177046387827e+01 2.316391506891627330e+02 7.426716433745137635e+01
-1.579158316633266557e+00 1.921748271734587021e+01 2.314895586446995992e+02 7.384435007257941663e+01
-1.575150300601202424e+00 1.925489546068947178e+01 2.313335710781651073e+02 7.341687044060937239e+01
-1.571142284569138292e+00 1.929230820403307689e+01 2.311775835116306155e+02 7.298939080863931395e+01
-1.567134268537074160e+00 1.932972094737667845e+01 2.310215959450961236e+02 7.256191117666925550e+01
-1.563126252505010028e+00 1.936713369072028357e+01 2.308656083785616318e+02 7.213443154469919705e+01
-1.559118236472945895e+00 1.940442256482650762e+01 2.307083226427435534e+02 7.170719560695579275e+01
-1.555110220440881763e+00 1.944127226618203608e+01 2.305464343067381776e+02 7.128082367601601277e+01
-1.551102204408817631e+00 1.947812196753756808e+01 2.303845459707328303e+02 7.085445174507623278e+01
-1.547094188376753499e+00 1.951497166889309653e+01 2.302226576347274545e+02 7.042807981413643859e+01
-1.543086172344689366e+00 1.955182137024862499e+01 2.300607692987221071e+02 7.000170788319665860e+01
-1.539078156312625234e+00 1.958851344800334715e+01 2.298980285961986283e+02 6.957720376616441627e+01
-1.535070140280561102e+00 1.962467782935536675e+01 2.297324343188101636e+02 6.915895276525745317e+01
-1.531062124248496970e+00 1.966084221070738991e+01 2.295668400414216990e+02 6.874070176435047586e+01
-1.527054108216432837e+00 1.969700659205940951e+01 2.294012457640332343e+02 6.832245076344351276e+01
-1.523046092184368705e+00 1.973317097341142912e+01 2.292356514866447696e+02 6.790419976253653545e+01
-1.519038076152304573e+00 1.976914556148649638e+01 2.290695421763473405e+02 6.748912218237458660e+01
-1.515030060120240440e+00 1.980451913751786819e+01 2.289018019285048240e+02 6.708409376790518763e+01
-1.511022044088176308e+00 1.983989271354924355e+01 2.287340616806623075e+02 6.667906535343577445e+01
-1.507014028056112398e+00 1.987526628958061181e+01 2.285663214328198194e+02 6.627403693896640391e+01
-1.503006012024048044e+00 1.991063986561198718e+01 2.283985811849773029e+02 6.586900852449697652e+01
-1.498997995991984133e+00 1.994580616168219578e+01 2.282300595800948315e+02 6.546664959814036422e+01
-1.494989979959919779e+00 1.998035061786892186e+01 2.280591939040923535e+02 6.507229913612201244e+01
-1.490981963927855869e+00 2.001489507405564439e+01 2.278883282280898754e+02 6.467794867410370330e+01
-1.486973947895791515e+00 2.004943953024237047e+01 2.277174625520873974e+02 6.428359821208536573e+01
-1.482965931863727604e+00 2.008398398642909299e+01 2.275465968760849478e+02 6.388924775006705659e+01
-1.478957915831663250e+00 2.011830727578152533e+01 2.273744988668960616e+02 6.349651494197406976e+01
-1.474949899799599340e+00 2.015200109029789388e+01 2.271988934478690112e+02 6.310838622582255653e+01
-1.470941883767534986e+00 2.018569490481426243e+01 2.270232880288419324e+02 6.272025750967100066e+01
-1.466933867735471075e+00 2.021938871933062742e+01 2.268476826098148820e+02 6.233212879351948743e+01
-1.462925851703406721e+00 2.025308253384699952e+01 2.266720771907878031e+02 6.194400007736792446e+01
-1.458917835671342811e+00 2.028654086421942537e+01 2.264947561761306360e+02 6.155634805682268507e+01
-1.454909819639278457e+00 2.031936251523972459e+01 2.263127966992142888e+02 6.116998487995362410e+01
-1.450901803607214546e+00 2.035218416626002025e+01 2.261308372222979699e+02 6.078362170308460577e+01
-1.446893787575150192e+00 2.038500581728032301e+01 2.259488777453816510e+02 6.039725852621554480e+01
-1.442885771543086282e+00 2.041782746830061868e+01 2.257669182684653322e+02 6.001089534934652647e+01
-1.438877755511021928e+00 2.045039888743081846e+01 2.255827276471778760e+02 5.962377878563295752e+01
-1.434869739478958017e+00 2.048232685312933654e+01 2.253927997975076494e+02 5.923472494146214729e+01
-1.430861723446893885e+00 2.051425481882785817e+01 2.252028719478373944e+02 5.884567109729131573e+01
-1.426853707414829753e+00 2.054618278452637625e+01 2.250129440981671678e+02 5.845661725312048418e+01
-1.422845691382765621e+00 2.057811075022489433e+01 2.248230162484969128e+02 5.806756340894965263e+01
-1.418837675350701488e+00 2.060977130326597262e+01 2.246304339230552216e+02 5.767676786924948118e+01
-1.414829659318637356e+00 2.064077715635262322e+01 2.244313527086558793e+02 5.728170817842578089e+01
-1.410821643286573224e+00 2.067178300943927383e+01 2.242322714942565369e+02 5.688664848760207349e+01
-1.406813627254509091e+00 2.070278886252592088e+01 2.240331902798571946e+02 5.649158879677836609e+01
